userID	artistID	weight
1421	14457	87
1074	51	1971
1300	906	1011
1596	959	715
720	188	238
884	646	167
1908	295	943
1295	230	957
425	323	39
565	67	152
1191	220	449
821	1106	112
432	4821	154
1406	14351	550
1568	7091	216
1887	17410	74
482	7324	168
300	4087	435
449	163	581
237	4622	82
706	9416	11
1107	537	2182
767	9892	136
1656	980	226
1579	227	2388
1560	300	700
101	500	1235
1956	375	569
1802	16759	331
82	622	909
822	10399	908
1226	300	136
770	288	1391
1145	466	317
1466	318	1213
1765	159	46
231	327	279
1729	441	138
1956	389	1337
207	353	128
461	220	22
1931	603	44
1520	425	139
1322	13851	222
1209	4616	37
816	299	9
526	2835	3
1490	4171	1025
1368	523	274
1623	610	827
1312	371	485
518	543	130
1814	1360	220
216	4394	37
1961	257	3502
97	2592	179
72	2023	1
1092	289	3216
122	3015	14
2096	4311	999
1220	757	1177
1685	1062	34
1827	11186	579
410	403	83
696	2783	234
368	858	224
1345	227	131
1894	311	109
454	864	601
2062	1708	1353
1453	3397	209
1318	89	6550
595	724	1451
113	2847	1137
470	3302	386
835	377	22
410	1043	189
11	464	1117
609	157	544
1276	13620	103
1114	378	229
1771	471	96
1063	980	46
1019	3382	151
1470	13053	1521
146	333	587
1909	316	585
1087	12220	455
140	418	788
558	67	21730
56	1648	754
295	707	391
382	3776	586
456	1249	73
688	55	132
1447	3712	113
1600	1062	192
166	3672	117
910	311	899
277	515	393
1351	14054	83
1387	6604	94
54	1599	51
378	982	672
1177	4746	179
1877	489	60
1678	464	121
959	878	383
1467	14699	3380
388	6395	1784
1474	447	3156
117	253	262
1212	206	249
1485	3310	173
738	1276	135
1154	910	512
700	304	274
1394	545	234
1748	16424	173
40	1309	317
1867	6560	8
1732	4444	8
431	503	1141
50	424	599
560	8067	137
2076	89	673
1915	4385	63
1912	5675	50
234	276	1586
224	2265	258
933	932	297
2038	689	514
676	859	168
1845	1464	379
719	9522	134
413	689	115
1044	2281	750
186	3929	62
1347	1426	4
1792	176	421
469	4341	378
884	542	128
1622	1888	365
728	4022	621
965	318	478
1302	196	281
584	3765	6450
1223	2641	809
1781	13517	153
1179	461	139
1958	2531	39
710	9344	57
288	230	917
637	1360	80
1521	1680	572
330	1698	1681
1385	793	113
1074	1079	100
1068	12096	89
813	432	81
1405	195	727
40	1327	200
1216	1195	1770
8	346	520
1752	6930	738
668	4793	826
305	1447	380
972	1148	331
1261	622	240
1315	7472	1
562	3460	809
129	55	157
1416	226	554
1997	554	216
1189	349	260
1270	6453	289
1914	734	680
1769	646	374
1821	704	73
1342	9045	2166
2066	1300	606
735	1412	124
1296	2379	370
816	461	9
953	306	110
1989	18041	140
836	534	360
1635	190	175
1683	714	2145
1246	2441	705
1587	11491	1379
2034	2524	164
38	229	967
1558	2343	30
915	1274	297
821	10389	52
17	89	1255
1497	14963	248
1476	685	559
137	1983	568
2022	2080	797
1796	14736	257
1187	13004	128
368	863	274
1505	6524	1036
1962	59	623
32	154	435
980	782	84
73	1890	428
1728	234	218
2060	6289	156
1786	5988	101
800	937	370
1051	220	495
314	1052	156
735	6527	84
1880	1246	1765
2045	6245	453
1126	12525	92
1109	67	323
1809	2435	580
1832	203	958
1864	1426	25
1373	4177	853
1531	15202	399
469	5768	325
562	292	411
2015	1410	437
398	1414	111
822	1639	944
1354	533	122
1641	15774	221
549	585	81
1859	17164	1
136	342	127
224	1881	145
1797	622	189
665	190	876
321	1803	80
437	333	133
2075	55	228
777	39	389
49	1483	393
492	231	504
875	1451	520
821	843	67
492	192	250
827	1369	364
1433	3110	461
1505	193	1682
940	11234	366
2014	61	351
1836	1886	5
1766	2018	74
1206	724	182
1023	295	152
1810	89	160
959	1764	120
574	966	481
1862	2702	2114
351	5462	110
1579	903	577
667	793	208
1585	291	1879
1044	227	802
1655	15874	254
37	1227	247
244	3398	208
1246	959	162
325	1320	320
12	504	1646
1360	778	289
1055	8047	47
781	89	315
1578	4812	186
195	220	11
873	314	1452
136	292	1587
1197	1459	1091
1993	4196	13
1047	859	155
1386	2136	128
1447	14603	53
613	8592	13
1377	537	903
2007	9208	2473
1958	1097	58
1103	7514	34
479	486	1917
1279	234	52
1586	10774	22
338	89	299
1476	190	3751
102	271	290
1087	3797	166
1255	295	402
525	1038	390
1545	166	403
950	4165	146
1581	439	1075
965	157	329
832	81	87
1676	198	210
603	4243	92
1589	1418	101
963	11453	21
1987	1790	447
693	3279	165
74	2048	1042
841	7650	22
529	6959	264
1505	378	1390
964	3462	78
1617	863	353
266	3466	70
1233	906	5555
1935	497	227
952	429	67
1505	59	637
388	6402	1369
779	2500	142
1075	155	747
2016	18252	28
593	1438	1128
2022	518	376
2047	447	247
1318	1047	240
1902	9585	873
1577	295	860
447	7018	521
183	1122	135
346	234	644
623	6137	675
5	230	137
1662	1427	824
1905	435	195
1367	8267	222
726	3324	6
493	511	164
756	859	17
2080	18586	473
586	28	77
1086	2265	174
1151	12698	147
1137	291	70
5	237	118
771	9906	13
2086	4997	84
151	198	50
595	1374	949
696	5844	68
677	1274	306
1329	11589	111
1534	77	314
1009	1179	13
507	7553	246
1255	423	591
602	8472	190
30	291	102
1902	499	825
1724	67	38
354	5994	11
306	455	73
1148	3302	72
2083	81	11
2061	349	37
733	1047	3597
881	439	2140
1146	3081	372
218	2186	93
1475	1943	35
1287	12	271
1360	2627	162
1823	7157	216
77	2137	90
1930	17668	613
1818	16866	2
361	701	376
1874	767	206
749	2977	3072
2016	18238	40
403	4262	217
993	217	98
1522	163	1546
18	714	427
474	1306	167
1667	203	9
506	1332	2064
382	6337	592
1531	15210	267
292	863	402
695	221	23
1039	7340	152
1485	227	1322
1458	14643	81
907	10972	137
1401	291	195
161	3549	1337
47	298	642
1032	562	61
1134	2783	2
431	154	3033
1915	1844	10
763	190	151
451	344	1727
1248	333	223
470	302	381
771	331	281
2011	366	462
850	6245	2282
607	4290	95
1754	949	546
705	891	770
1794	7187	61
1355	2584	526
1190	4022	632
394	6480	71
624	72	259
1481	9233	5444
1807	16801	4
1236	377	990
317	857	157
1421	4354	57
1356	543	104
61	1767	237
1741	424	1042
1532	67	9630
1153	9826	813
543	1379	734
438	6877	6
555	323	343
1855	59	131
416	6671	64
873	1379	239
61	1772	189
2053	978	237
1981	7122	2749
405	6565	337
1655	183	529
40	1310	297
1191	1081	66
907	10968	312
1289	6295	585
134	308	575
1583	486	462
662	9086	492
1636	310	29
849	439	501
686	9264	654
2071	67	1325
821	2139	43
1047	1046	102
187	1062	189
1596	2463	401
999	233	72
13	298	16
1242	2342	392
1545	229	686
1076	355	55
1551	8149	542
1990	18070	20
111	2820	356
94	227	139
1449	735	94
673	966	323
1518	154	520
1600	701	537
1118	72	673
152	3399	200
474	7	1150
347	5935	1811
1600	15510	330
207	333	245
590	701	45
702	2977	1366
141	3275	38
1743	4168	1625
1905	429	1283
527	689	228
1155	442	270
1567	679	16305
1574	978	349
90	2442	236
1050	3504	955
1595	1895	348
1742	288	1114
1469	538	19
1179	1241	351
1104	2346	131
472	1379	1382
114	96	22
2095	18689	38
1770	5679	619
1941	13468	2347
1123	12494	293
1453	679	765
1660	4356	131
758	488	155
943	7324	29
533	7845	135
46	295	3269
1153	3071	1050
576	8225	53
1432	57	1
394	1412	210
574	4834	83
640	2047	570
1427	429	468
1860	5689	329
1732	10663	10
1088	898	640
115	2877	2
13	333	38
10	436	317
1406	8642	753
1207	13142	41
627	246	2113
2015	152	1004
1868	5485	9
26	942	284
268	1180	162
54	378	42
860	3703	456
1102	980	281
682	342	830
1507	15107	42
1165	1778	292
1575	15388	279
378	220	155
1591	15470	168
166	1957	90
1946	265	382
480	98	290
986	1974	76
1676	154	238
1707	1048	41
1356	300	816
921	11037	944
645	1114	43
220	1519	525
371	1796	89
1225	511	61
1437	4811	31
1147	377	60
1917	17607	11
625	2534	133
1616	15580	102
1574	15381	365
716	298	1355
1989	18028	932
2065	1042	358
1491	1980	171
936	11205	406
1280	55	1773
1740	101	1382
1264	1513	93
1404	227	508
1100	8904	216
457	6282	97
438	37	5
1038	11930	219
1167	12884	35
416	5718	69
1430	982	169
627	959	561
55	1633	322
1948	374	146
1426	3581	81
1418	768	24663
1501	2186	220
935	1292	296
1785	221	1546
60	1719	96
1496	8656	302
715	710	199
1983	425	89
1379	3763	790
482	526	188
50	511	528
689	9282	11
2052	717	26284
660	8765	70
1375	843	180
1789	221	1108
510	474	15
1035	2542	6
202	4161	120
1747	88	34
32	203	3554
1900	1804	141
488	2630	135
2076	10401	151
1795	288	411
1779	13491	109
155	3436	1459
1068	489	77
363	1546	514
846	1205	1457
282	1110	7467
1376	607	6
48	1477	12
691	352	635
132	528	156
1652	910	156
1956	17878	346
771	1620	21
1815	11229	411
1592	1186	232
1405	2535	389
1827	9	662
1816	2133	218
501	321	138
1949	9953	190
961	10214	103
976	6231	48
1907	2668	148
441	228	148
518	1659	49
853	974	137
1866	2552	353
57	1045	322
1172	924	435
152	293	224
622	7	245
821	486	63
343	4680	61
666	515	433
991	511	214
1089	3901	109
1690	530	300
575	1795	226
798	12	154
508	7587	14
164	614	14967
806	2025	221
493	441	64
1114	679	710
1528	1451	197
1844	889	196
346	210	603
371	6240	121
10	452	165
2009	234	128
146	546	193
1736	288	648
1489	292	11152
1533	538	2380
1700	16130	104
153	506	772
1049	863	21
1454	715	884
303	159	924
817	7183	441
768	635	7
1937	1047	1811
1868	2342	1530
511	436	359
742	5150	174
258	4880	3
358	4039	165
1458	320	27
1848	17060	452
569	300	189
179	481	97
1630	986	138
80	2186	676
1128	89	1681
82	2272	257
47	456	1743
1813	386	152
1100	2369	182
769	72	9876
1106	464	4648
950	732	836
1428	2664	287
519	3425	427
1147	10460	49
8	97	354
1601	1069	150
1544	405	179
585	3237	1519
337	956	137
632	701	920
1149	193	15
999	461	206
1374	7448	166
451	7061	623
876	1888	100
354	644	16
730	289	4376
265	815	881
1332	325	901
1719	16241	174
1123	10214	395
259	3046	292
1209	2937	42
665	1075	662
1833	907	187
1707	2029	35
1182	12979	1588
1019	217	167
1527	1377	99
687	46	23
729	1369	18
1134	310	3
1786	1481	255
1044	440	189
569	8156	99
1405	709	254
703	2543	121
438	41	15
16	671	144
1094	12294	264
383	693	701
1576	15406	341
347	5938	288
722	2523	210
111	2812	936
1692	16067	179
1516	6123	785
18	56	186
1768	1429	153
1902	10244	300
1036	10080	1102
1706	16165	469
1256	96	77
1956	3202	472
1170	1246	354
605	441	1798
813	621	86
1789	7667	888
299	1090	103
176	432	185
280	7	81
1425	14476	308
952	1515	66
1823	366	173
1194	5698	2421
744	378	74
307	5497	110
909	2179	114
1441	1515	353
1921	644	817
187	3938	309
700	531	446
1983	289	356
1078	952	94
292	4784	148
339	386	288
642	3071	151
1088	1045	5389
279	839	547
1435	523	296
224	67	243
1211	9507	113
1209	6790	149
1110	4670	1436
347	230	270
464	3030	102
171	220	46
1623	606	1428
924	269	188
931	846	180
1958	17890	52
624	718	365
190	3952	1622
1401	1444	207
103	227	25
1325	4080	269
2076	1771	177
146	1613	261
928	53	24
1329	442	276
1566	1390	340
1869	913	131
1325	13880	587
314	2352	249
885	3397	260
1532	289	1870
800	614	294
357	1155	1074
1418	2203	400
1120	293	48
650	229	206
721	4532	570
891	6257	1005
963	11171	52
2000	468	4309
631	2346	288
378	2182	189
1372	1714	192
1678	318	46
1580	461	200
2096	6730	510
207	4261	140
1497	14954	337
290	5264	4
776	1195	74
474	7295	523
154	3426	19
1920	15423	201
259	4898	144
1855	2614	187
1984	1910	600
248	161	129
12	508	1495
1721	16301	50
456	3389	132
413	229	365
1751	4611	59
1872	5749	439
1236	5947	1396
1029	196	270
865	6292	60
27	989	60
891	3183	270
1398	14324	468
82	419	650
447	1736	397
859	6246	313
1438	424	1173
412	196	58
1806	217	528
126	321	285
1996	6626	142
1183	537	347
1545	1512	218
189	2846	282
694	3781	96
809	333	15
1882	17361	114
473	903	140
1029	2136	247
1354	229	92
1186	679	1713
1965	1444	224
829	199	295
536	300	125
1384	1797	1648
2087	1452	59
413	1447	164
2094	291	1159
1556	10675	1692
1787	854	1222
307	5504	85
360	6109	14
1464	2668	354
1106	364	4456
853	95	158
1819	161	77
348	1043	55
1396	1369	199
1322	11477	220
682	256	198
2068	6429	1728
609	300	497
963	985	808
13	531	3
1968	226	162
838	237	283
1382	13094	461
1646	423	389
1036	1414	238
383	1772	233
2094	691	1519
830	484	315
1111	4436	2633
831	9888	3205
472	4463	85
1591	908	151
490	3367	582
1859	859	1
741	191	395
1807	11604	75
1118	4229	294
1743	1541	1524
151	283	329
1078	1803	104
1881	17332	215
695	9338	32
742	1379	143
1301	89	16982
1974	1121	184
1717	546	595
1313	10196	244
125	3073	71
1971	17945	2373
778	251	1399
1616	295	137
1614	1090	676
1806	331	252
1799	6562	174
915	1613	329
534	405	545
329	5745	1502
1715	89	1299
1808	701	525
906	378	459
1845	1518	287
546	2654	1388
1496	2136	125
700	355	319
298	1244	227
338	288	437
1595	1534	170
300	614	223
468	1103	265
1801	4113	42
1295	2542	424
1762	540	1132
1684	646	5
1362	3434	848
62	1799	67
1101	5360	807
1153	9545	861
1684	2986	36
1423	386	167
1720	16269	304
265	825	217
539	1713	438
1671	4124	979
519	807	206
1452	10683	19
1246	2075	186
1509	5594	399
115	2867	3
732	2054	295
1254	1974	235
1120	311	48
1233	7243	443
1859	17156	3
932	2444	260
1428	1281	278
1114	511	399
1098	54	44
1502	8230	34
101	234	737
1924	1196	2913
228	219	8
1709	16171	492
1578	543	286
959	1492	119
791	98	54
27	962	198
1946	291	371
1322	2151	964
890	707	16
1433	4260	613
327	1413	84
904	968	61
431	439	4621
1798	1412	54
1009	403	82
1007	4542	159
2040	3404	64
265	1044	1587
1247	292	7692
1546	436	342
1029	163	173
1304	3073	129
117	59	653
1769	532	174
292	418	253
608	3230	32
1823	8735	131
164	1116	7700
1479	4936	142
518	7705	49
563	3024	765
566	5913	80
1459	14645	175
1896	17474	195
1654	12220	104
81	2223	338
978	2006	1169
1210	998	1615
1851	3427	15
1364	3058	39
1984	5103	581
523	7738	3
233	2085	210
1998	3616	2599
713	314	573
726	2097	38
910	697	1608
1882	17348	174
503	349	91
726	9569	31
1783	562	1290
851	908	1247
253	67	2111
1184	155	81
550	1257	432
659	906	581
2008	903	373
1035	3890	2
1581	3186	1179
362	4846	183
1499	14987	14082
1112	1109	166
103	599	30
552	7956	10
633	8733	53
331	292	57
527	528	196
1504	12364	3167
356	464	2470
2056	251	8
1983	418	68
529	7057	423
1182	2574	569
987	291	135
53	288	1620
91	2485	765
850	3501	736
190	803	508
1685	289	135
1191	163	83
1983	295	381
1236	11021	776
642	2864	162
482	412	128
398	1095	138
303	868	210
1904	16217	136
1443	705	42
306	1713	611
441	6914	122
1335	6168	63
2038	1934	125
1322	3528	2352
608	8573	12
726	9576	3
477	6448	54
375	291	175
1584	526	39
968	1964	1406
1667	15951	13
1513	72	205
859	533	531
249	464	522
398	2535	294
1430	6554	69
1094	65	512
333	324	32
1863	797	291
1020	1047	362
1705	16155	302
730	4123	284
2015	846	592
839	507	309
1053	161	292
449	2966	106
684	309	269
318	300	35203
501	374	203
1236	4365	2503
1866	8042	1103
671	318	244
616	8600	102
1197	344	763
1212	533	333
873	2025	522
1349	757	104
790	912	557
1284	1969	561
980	11546	55
1017	543	298
319	5642	379
206	1512	48
1515	15151	202
1908	1249	274
1577	3576	1225
878	344	95
1354	190	140
173	3741	434
1866	9470	228
1892	1378	119
1689	3700	537
634	8739	161
372	3758	239
1522	493	69
1646	2601	352
1352	5444	274
2095	4972	148
933	1151	355
1152	12712	162
478	7339	179
1345	14000	134
1225	187	82
927	1239	417
1188	300	1873
978	6765	488
462	511	253
1549	1106	50
1686	89	457
2055	18450	152
864	51	182
1324	1528	103
1952	2786	128
1389	1400	1725
1151	7249	126
1283	1685	1417
2099	18719	118
954	3289	243
1243	860	108
1908	289	3146
286	333	154
688	885	544
258	329	2
425	481	37
969	289	322
2032	424	628
708	9442	4
1217	984	294
1866	1025	229
1627	1372	410
342	1986	105
1677	11358	392
618	762	109
305	292	352
786	2747	561
1621	64	51
1233	5178	362
860	10673	390
367	173	2191
893	1090	477
669	2435	356
345	298	41
900	1130	215
347	726	212
806	1191	473
1327	1015	17
412	1047	35
1789	6728	1215
29	209	23
515	331	247
1239	683	401
1706	10247	590
908	815	34
655	8980	4
1479	14789	751
473	7281	197
406	152	2237
641	3919	2500
1689	2542	559
194	163	2138
1016	2407	1031
886	966	26
1254	13504	508
1177	12955	227
1795	2083	277
1390	3769	1188
1720	11859	660
818	7283	525
551	306	15
1676	3237	915
1745	2204	203
164	3613	3996
1224	6363	42
1921	1057	1361
1434	1377	653
467	7219	186
1145	1239	88
730	288	734
457	937	117
899	1038	1166
1693	16071	4
249	779	1084
1181	8680	394
903	923	5786
1978	2565	137
240	1186	192
841	9928	20
414	2082	192
73	2032	330
1596	15484	23
330	540	172
893	10876	1061
1082	1922	510
909	10985	207
1717	540	576
1974	3462	298
518	4350	56
129	961	111
1625	5088	19
1086	12214	433
68	294	379
732	498	1522
1083	12191	559
268	1360	235
873	344	238
784	602	733
457	188	268
636	8758	496
586	8319	898
1086	10677	197
2019	1553	954
1452	190	27
73	229	163
509	378	8
658	187	343
1724	238	29
1671	1531	442
932	7708	2305
1325	4359	467
2034	217	159
288	5249	207
425	299	36
1036	1089	4028
1931	355	57
431	2343	1065
747	9771	481
2011	546	31
1330	10336	472
1680	961	502
273	1853	358
1521	299	1328
1342	13987	552
1780	498	1858
349	1228	329
43	377	1028
1385	300	230
1838	622	282
631	190	844
853	292	282
587	8352	324
751	930	243
151	3384	89
1440	3386	143
1214	1852	274
1050	418	719
1511	802	359
334	2364	2391
1852	17090	157
780	5256	66
631	1090	329
1827	1299	1127
198	512	6627
763	7775	328
1709	2624	3581
1259	13534	2297
1601	10794	502
546	176	1460
592	3674	6015
207	4255	361
758	344	440
2100	8326	626
124	1406	78
1406	859	174
957	11387	386
69	1943	1429
589	544	43
1229	968	375
1958	981	34
318	167	2638
1623	1119	1552
22	813	1742
110	333	570
1712	1131	4734
1952	221	254
1964	7177	202
900	10548	709
1333	65	567
394	4463	84
1560	701	110
1372	159	204
76	2117	615
1148	1705	75
1676	3057	127
251	439	549
1279	1772	64
990	3208	505
1629	15700	765
110	2102	3015
1657	6762	171
619	1090	626
327	331	129
1377	195	80056
521	537	1085
1524	4198	357
274	5080	316
1809	481	241
1138	8866	356
1746	210	683
501	67	284
1104	8422	406
887	152	770
1179	498	244
780	9647	46
1296	813	19372
1277	3749	1254
411	330	157
666	9146	198
2013	3046	1824
1421	1883	50
470	55	1757
638	1243	705
73	155	157
9	387	430
1748	1613	150
1519	486	59
1665	15938	1
596	429	5863
728	1886	673
1879	188	256
851	317	1263
1998	6293	723
139	930	1625
963	1001	21
1825	378	45
265	2744	170
1018	834	444
353	306	30
1825	1650	133
1027	331	678
1534	1180	523
1003	77	196
1287	3239	68
592	157	3978
953	1517	114
100	538	136
1992	195	2167
1705	964	1852
454	11107	280
948	416	240
127	918	812
1345	8843	548
89	207	736
1151	3078	1833
1507	13303	37
1570	498	238
1589	507	118
512	382	422
1708	4079	599
460	1851	179
1637	615	1738
1874	3169	184
1566	4704	153
548	48	47
519	7712	283
743	5575	1244
1710	16185	206
21	797	164
636	299	220
1640	1347	30
1774	12505	35
1364	959	41
1875	2059	538
55	331	648
1653	99	195
1232	13341	585
479	907	42
2051	441	1
780	298	94
697	238	549
120	327	144
576	8208	67
1811	701	1024
1133	221	202
1170	3369	155
961	1164	160
200	4132	128
1874	4586	170
619	3692	2029
159	67	4115
864	3400	95
128	1416	467
1253	7706	381
1653	1097	1905
1442	964	335
1151	8013	1289
1829	295	338
1939	17772	234
1099	2027	37
104	693	3520
1454	2469	225
1429	1098	1025
2	56	6152
624	1700	500
1935	2940	310
907	5257	145
1395	735	178
665	56	660
780	530	32
1618	8767	560
649	1350	23
1522	1412	44
318	4189	237
1595	163	1786
1144	6959	158
1802	412	582
53	644	55
39	1270	63
926	11109	176
1219	13232	331
326	89	89
1607	486	167
1377	1195	1177
1476	531	566
1067	4834	833
719	730	285
1333	4444	369
1900	13575	104
778	355	5549
413	526	336
905	1934	110
303	859	406
716	512	1095
394	6478	72
147	2523	702
1497	992	191
1323	13857	408
108	1260	794
642	1469	295
342	157	187
733	9661	253
536	157	154
967	11456	341
898	89	625
1653	1075	494
881	4375	184
694	59	92
1231	1425	165
132	2094	69
861	687	194
404	6554	157
1147	754	69
87	535	62
51	1369	267
1481	4196	1513
1044	11967	214
977	228	32
1022	298	479
1840	16955	321
1581	1239	764
1546	420	319
1357	14087	142
105	2691	86
714	9505	85
322	317	784
1479	1186	361
452	877	27
844	498	2030
752	8681	202
1438	1048	3272
911	484	144
537	306	53
1363	4262	1387
1014	4811	3
1231	1415	345
1507	619	74
1538	969	29
495	2080	36
90	172	91
509	2661	9
1710	16196	99
1748	681	276
2040	344	1975
1090	12269	2
476	460	221
108	2776	297
823	9960	2042
1243	1116	154
714	5586	97
63	917	94
36	1184	688
636	301	224
295	1369	553
264	100	211
134	1034	208
259	4904	125
1766	333	294
134	344	25
396	70	473
465	6054	152
842	2923	358
688	1090	179
148	3336	783
1823	229	348
174	1043	111
1679	768	728
1343	215	18
933	154	1252
1210	1122	1787
510	7631	1
1686	342	366
396	6516	166
650	190	233
1539	15233	26
824	863	24
123	3035	419
1369	907	41
2	59	4337
156	735	8
284	5208	7
262	4961	186
2059	464	393
893	1713	2420
356	2426	1145
1088	5749	1267
1225	1106	16
481	526	288
289	779	2219
1637	9709	1143
23	880	118
24	55	5956
1451	8878	186
824	859	42
1380	9156	345
595	1344	992
619	2600	377
298	5425	3304
1918	234	39
669	9154	1745
977	154	79
1565	207	750
1766	1051	155
2037	295	316
609	298	392
1210	67	5553
1749	718	1484
1746	905	946
1564	349	248
1342	952	829
366	2716	1308
1629	592	712
1808	538	412
2040	7194	86
1613	371	1139
1622	2938	328
358	3707	88
1457	1032	495
1947	614	156
1935	486	359
84	1244	1359
938	4761	704
1347	12115	4
758	190	232
897	885	111
636	2067	734
1450	429	354
1556	227	2623
587	811	1554
647	962	628
1982	432	320
259	2735	575
90	2448	160
714	4038	127
1648	6756	17
158	3488	478
733	324	64
2053	1339	2708
1039	500	233
150	257	843
1663	15925	234
1747	5503	82
325	1297	198
1301	55	3294
1481	14806	1054
143	1412	1705
1469	425	35
406	3940	450
781	328	62
555	289	396
618	8626	81
1604	503	758
1671	3470	416
656	3921	22
487	1590	262
1740	3248	441
1542	234	123
1920	209	555
794	857	21
1009	181	6
762	1714	118
625	632	301
1337	3205	567
2087	1934	218
1711	289	931
26	941	313
417	300	290
1322	3788	1276
689	543	64
729	1816	20
915	3743	379
779	163	305
785	1520	91
156	344	6
1865	17228	359
215	4367	13
75	1032	196
606	233	771
414	464	283
177	724	1173
108	2779	253
305	228	120
933	1632	767
1103	12350	35
428	6776	7831
1551	2369	944
1839	562	181
48	258	9
602	1162	308
2036	52	95
1636	1241	36
1143	1467	325
725	9550	183
17	67	303
478	4216	1023
812	3234	280
1128	4254	126
1362	383	3313
891	2363	194
946	324	375
180	3825	17
1677	6436	368
202	843	87
1670	15979	84
1682	4223	630
777	19	126
1449	8312	57
1818	993	14
616	1360	226
1856	2021	565
751	536	89
257	10	101
1889	1425	216
376	1358	970
251	2899	102
1245	504	828
741	1186	2068
87	1441	38
36	1182	739
710	9468	84
1156	12772	395
1124	532	579
1211	3202	89
780	96	86
1081	470	262
310	1463	86
1258	10127	46
1283	89	3156
449	2347	129
1414	501	156
304	233	31
223	3575	1145
235	1369	153
91	1203	621
519	3946	288
1308	316	320
1178	366	1241
834	10491	168
255	4861	147
751	377	78
1730	288	539
1172	6540	158
1975	3541	374
411	3357	86
810	377	14
1622	3295	169
1304	344	185
325	5721	180
999	234	128
779	3719	91
306	59	64
1331	6046	694
1360	618	117
1649	486	7218
665	3413	185
771	8071	8
1915	1073	14
454	976	284
316	2032	223
129	686	139
205	814	1424
1480	377	181
1554	1242	362
1596	2788	40
1555	972	405
1360	622	160
1560	306	1003
817	2361	414
351	4814	365
1954	331	1915
1413	299	1161
152	412	985
1826	1116	304
1931	2675	28
1463	14675	141
1690	323	434
1514	900	147
671	300	186
274	3324	689
662	1378	2402
449	188	375
1430	3078	112
156	538	6
1502	66	48
966	330	214
335	646	853
1979	301	123
121	966	47
1950	436	593
1424	1242	439
1006	67	1202
814	1444	152
943	1412	55
1766	1104	102
1568	1037	116
903	824	5860
741	1406	518
376	6270	99
1259	707	1571
421	4069	105
565	3768	143
1075	3057	827
1455	466	791
1694	16088	422
696	2013	76
491	843	902
2017	1409	38
2044	217	50
895	2746	206
1607	1249	120
280	539	217
1161	12813	302
1885	17389	61
1574	4089	223
178	2370	397
295	959	343
1920	481	3470
1816	8224	170
1520	1090	115
472	1032	141
1473	1455	92
1396	735	162
744	972	50
1567	12947	1629
2084	1048	944
1336	959	204
1536	1358	334
417	302	744
1588	2447	1302
2083	13709	14
1273	228	123
568	187	154
2095	11676	43
426	70	419
321	706	82
818	2131	412
2066	1339	211
1177	11796	656
1384	11955	964
1595	234	126
348	5953	40
1080	1047	263
489	554	71
889	8403	1444
1846	466	324
2068	972	2239
1184	3069	143
1106	3584	1306
884	288	453
571	299	444
1365	498	670
1640	6259	39
1665	978	1
962	3481	180
1626	15688	493
461	7138	40
1894	300	325
1809	1513	255
801	10138	19
685	212	585
570	907	539
1017	1051	240
108	2654	780
1403	412	376
1424	5444	425
530	7811	53
1018	3221	299
720	730	95
2087	1042	64
993	11611	100
1796	536	250
1950	429	933
1501	15054	141
791	84	22
1414	1400	286
675	2543	665
1161	12801	566
451	1047	8297
1434	5758	464
1114	320	290
52	1555	132
1804	1048	84
827	10444	78
566	868	194
1707	234	413
743	2498	1984
330	333	283
1948	13739	184
652	8905	541
982	163	96
134	544	74
916	11016	262
121	475	116
693	9318	90
868	959	90
589	455	15
1705	14455	428
1764	16530	169
427	6617	298
355	544	161
529	1358	451
1136	5147	160
1033	301	283
1145	2801	97
1036	2606	345
1852	15457	749
1161	12814	301
1479	14692	339
1532	3057	249
959	84	86
560	8068	95
780	8583	114
200	734	210
931	1337	83
1500	1298	95
920	687	87
1161	7002	315
177	1113	654
686	1151	1034
403	6546	195
698	292	1183
2051	7626	1
979	538	244
1011	1863	1075
394	2637	51
1823	501	221
1051	1412	1384
856	10663	161
1853	1398	485
1507	6288	16
1933	17706	53
228	4535	10
1639	1686	577
1762	289	1039
2038	300	2654
302	288	718
49	1443	94
884	301	138
1519	2608	76
1613	11796	578
2046	25	113
1726	328	466
310	1455	62
253	4819	335
344	5908	6
377	15	949
1753	288	1521
1167	12867	114
1493	14919	132
535	544	148
247	4746	247
307	5506	84
279	2386	647
1316	599	107
121	257	54
1311	4572	84
1167	3863	115
1682	8710	806
1838	3201	530
1920	56	310
583	4550	360
1997	18116	135
201	4149	71
111	603	355
73	2026	1294
1454	68	1099
257	1304	96
699	1878	249
831	10467	2017
1852	3874	201
363	1186	2474
1914	562	961
1044	11968	204
1543	15251	337
856	220	312
1267	540	776
1085	11968	606
855	857	2159
1788	1047	408
196	206	332
257	1066	84
1751	445	21
176	3754	320
267	3319	200
1670	7775	123
1167	12887	32
1451	292	757
1872	10924	366
38	342	56
1546	6295	538
1350	1993	287
2030	15457	94
1435	4701	157
1547	420	115
1258	98	85
1067	2080	602
662	697	568
1396	868	629
1599	1197	234
715	1810	189
1003	997	212
1726	1456	86
1505	53	271
49	1499	92
2041	10318	597
1515	288	265
672	1246	172
672	1180	185
984	4242	537
1530	10403	468
580	6397	606
1171	12920	324
1807	16802	3
635	863	46
1795	296	257
226	89	3232
1836	453	5
1467	491	570
873	1580	184
1975	17973	322
87	792	46
449	1112	177
747	1091	501
449	380	185
